GCF_000807225.1;4207408;7558;.33658;Bacteroidota
GCF_000807295.1;918635;1735;.28364;Spirochaetota
GCF_000807275.1;2726006;4679;.33697;Pseudomonadota
GCF_000807315.1;9339511;17452;.62874;Pseudomonadota
GCF_000807375.1;2519808;5040;.34794;Bacillota
GCF_000807405.2;5225503;10141;.54359;Pseudomonadota
GCF_000807415.2;5342859;10161;.54991;Pseudomonadota
GCF_000807675.2;4478123;8411;.46607;Bacillota
GCF_000807425.2;5369814;10402;.54729;Pseudomonadota
GCF_000807775.2;5661966;9906;.62039;Pseudomonadota
GCF_000807785.2;5661965;9908;.62039;Pseudomonadota
GCF_000808035.2;6813231;11896;.66843;Pseudomonadota
GCF_000808055.1;2940531;5808;.37558;Bacillota
GCF_000812165.1;4186276;7962;.66867;Pseudomonadota
GCF_000812205.2;5789915;11102;.56396;Pseudomonadota
GCF_000813205.1;5396003;10340;.56776;Pseudomonadota
GCF_000813165.1;5190135;10118;.49985;Pseudomonadota
GCF_000812665.2;4430823;8610;.52506;Pseudomonadota
GCF_000814125.3;5274369;10097;.54244;Pseudomonadota
GCF_000814145.2;5170335;10093;.50300;Pseudomonadota
GCF_000814165.3;4112523;7796;.38261;Pseudomonadota
GCF_000814205.1;5127033;9838;.54160;Pseudomonadota
GCF_000814225.1;5119349;9815;.54418;Pseudomonadota
GCF_000814265.1;1798596;3562;.32719;Campylobacterota
GCF_000814305.1;5720539;11245;.56499;Pseudomonadota
GCF_000814345.1;4124902;7888;.38668;Pseudomonadota
GCF_000814805.1;5407802;10244;.56524;Pseudomonadota
GCF_000814845.2;5814785;10200;.61999;Pseudomonadota
GCF_000814825.1;1991682;3475;.62777;Actinomycetota
GCF_000814865.1;2366392;4235;.51540;Actinomycetota
GCF_000815045.1;2908678;5775;.32345;Bacillota
GCF_000815025.1;665113;1224;.34165;Pseudomonadota
GCF_000815065.1;788602;1261;.28600;Mycoplasmatota
GCF_000815085.1;2908689;5775;.32345;Bacillota
GCF_000815105.2;5940967;10210;.63501;Pseudomonadota
GCF_000815125.1;2908674;5775;.32346;Bacillota
GCF_000815145.1;4031946;7870;.45898;Bacillota
GCF_000815165.1;2908689;5774;.32345;Bacillota
GCF_000815185.1;5068684;8499;.68134;Pseudomonadota
GCF_000815205.1;2908691;5775;.32345;Bacillota
GCF_000815225.1;1682298;3144;.31595;Pseudomonadota
GCF_000815245.1;2908681;5775;.32345;Bacillota
GCF_000815275.2;3982459;7795;.46030;Bacillota
GCF_000816045.1;4589019;8041;.52770;Pseudomonadota
GCF_000816025.1;10467515;18119;.70714;Actinomycetota
GCF_000816125.1;7084904;13458;.60355;Pseudomonadota
GCF_000816145.1;2192484;4317;.48862;Thermotogota
GCF_000816065.1;2300901;4182;.58841;Actinomycetota
GCF_000816085.1;2503031;4784;.35138;Bacillota
GCF_000816185.1;1483395;3058;.27844;Campylobacterota
GCF_000816165.1;2166707;4243;.51183;Pseudomonadota
GCF_000816205.1;1971236;3250;.59734;Actinomycetota
GCF_000816225.1;1520879;3092;.29358;Campylobacterota
GCF_000816245.1;1577006;3212;.28117;Campylobacterota
GCF_000816265.1;1804818;3632;.29575;Campylobacterota
GCF_000816305.1;1876158;3864;.29384;Campylobacterota
GCF_000816345.1;1536924;3158;.28218;Campylobacterota
GCF_000816365.1;1813902;3606;.28999;Campylobacterota
GCF_000816405.1;1535411;3114;.29535;Campylobacterota
GCF_000816385.2;1542066;3148;.29496;Campylobacterota
GCF_000816465.3;7681401;13321;.69057;Actinomycetota
GCF_000816425.1;1584572;3214;.29368;Campylobacterota
GCF_000816845.1;7402581;14169;.58873;Pseudomonadota
GCF_000816785.1;1784830;3480;.28109;Campylobacterota
GCF_000816885.1;5340097;9118;.63912;Pseudomonadota
GCF_000816985.1;6685638;12278;.65405;Pseudomonadota
GCF_000817005.1;2316372;4601;.39265;Bacillota
GCF_000828615.1;3193059;6038;.55543;Pseudomonadota
GCF_000827855.1;361930;587;.25799;Pseudomonadota
GCF_001548375.1;7074917;12094;.40076;Cyanobacteriota
GCF_001605525.1;4157834;7906;.66869;Pseudomonadota
GCF_001605545.1;4156667;7954;.66871;Pseudomonadota
GCF_001644765.1;6164564;12095;.55836;Pseudomonadota
GCF_001611815.4;1915827;4020;.31753;Pseudomonadota
GCF_001647715.1;6689630;12362;.58957;Pseudomonadota
GCF_001566675.1;5322084;10438;.50260;Pseudomonadota
GCF_001642805.2;5181615;9781;.58870;Pseudomonadota
GCF_001516385.1;6983447;13009;.65152;Pseudomonadota
GCF_001605565.1;4155592;7952;.66872;Pseudomonadota
GCF_001611865.1;989539;1709;.28938;Mycoplasmatota
GCF_001645685.2;5069607;9895;.41730;Bacillota
GCF_001647735.1;1687935;3298;.37675;Pseudomonadota
GCF_001643035.1;3383880;6435;.53411;Actinomycetota
GCF_001605605.1;4158000;7904;.66872;Pseudomonadota
GCF_001611895.1;989521;1725;.28938;Mycoplasmatota
GCF_001636235.1;4143188;8054;.38505;Pseudomonadota
GCF_001549655.1;2804792;5488;.32423;Bacillota
GCF_001611955.1;2592149;5070;.32425;Bacillota
GCF_001518735.1;3440328;6841;.37114;Bacillota
GCF_001605625.1;4156665;7950;.66871;Pseudomonadota
GCF_001605645.1;4153035;7890;.66874;Pseudomonadota
GCF_001592705.1;3618572;6434;.37911;Pseudomonadota
GCF_001647855.1;1760275;3476;.37710;Pseudomonadota
GCF_001643775.1;2476829;4017;.58763;Actinomycetota
GCF_001593285.1;3408702;5593;.41306;Pseudomonadota
GCF_001647655.1;1688295;3300;.37675;Pseudomonadota
GCF_001647875.1;1760291;3481;.37708;Pseudomonadota
GCF_001643275.2;4958907;9378;.57655;Pseudomonadota
GCF_001517405.1;4537273;8268;.54598;Pseudomonadota
GCF_001612555.1;3737429;7249;.39367;Pseudomonadota
GCF_001518775.1;5341074;9881;.59710;Pseudomonadota
GCF_001636275.1;5892584;10567;.63815;Pseudomonadota
GCF_001518815.1;4894786;8958;.64309;Pseudomonadota
GCF_001643975.1;1775193;3742;.33134;Campylobacterota
GCF_001593395.2;4219243;8262;.45483;Bacillota
GCF_001623745.2;4988735;9657;.51518;Pseudomonadota
GCF_001605725.1;5643454;11064;.63479;Actinomycetota
GCF_001572725.1;4984370;9357;.58471;Pseudomonadota
GCF_001606005.1;3910523;6897;.63372;Actinomycetota
GCF_001573065.1;3894704;7432;.38534;Pseudomonadota
GCF_001636925.1;3304573;6580;.65420;Pseudomonadota
GCF_001612705.2;6942546;12563;.59861;Pseudomonadota
GCF_001647675.1;3086381;5885;.39573;Pseudomonadota
GCF_001623765.2;5072707;9780;.51456;Pseudomonadota
GCF_001628715.1;3145230;6002;.51716;Pseudomonadota
GCF_001518875.1;5749646;11661;.34720;Bacillota
GCF_001638925.1;3706322;7090;.66399;Pseudomonadota
GCF_001638845.2;1787188;3421;.37942;Bacillota
GCF_001628735.1;4162454;7906;.66870;Pseudomonadota
GCF_001606025.1;3391313;5590;.42329;Pseudomonadota
GCF_001571545.2;5696765;10961;.54181;Pseudomonadota
GCF_001617545.1;4006666;7719;.38189;Pseudomonadota
GCF_001644565.1;3009133;5586;.61875;Deinococcota
GCF_001639125.1;1689380;3459;.31097;Campylobacterota
GCF_001518855.1;5196872;10736;.50133;Pseudomonadota
GCF_001617525.2;3315540;6261;.43972;Bacillota
GCF_001643955.1;1775303;3692;.33544;Campylobacterota
GCF_001593765.1;4085069;7948;.45769;Bacillota
GCF_001648115.1;615433;1139;.25476;Pseudomonadota
GCF_001647915.1;1797697;3562;.37745;Pseudomonadota
GCF_001549955.1;4715382;9012;.49146;Pseudomonadota
GCF_001636295.1;3874810;7015;.72900;Actinomycetota
GCF_001628755.1;4839089;9040;.50869;Pseudomonadota
GCF_001518975.1;6444141;11811;.65575;Pseudomonadota
GCF_001644625.1;3056120;6168;.37566;Bacillota
GCF_001576255.1;5090495;9904;.51487;Pseudomonadota
GCF_001617605.1;3463500;7079;.37182;Bacillota
GCF_001646625.1;5564175;10680;.56421;Pseudomonadota
GCF_001573105.1;3928132;7489;.38555;Pseudomonadota
GCF_001606135.1;8840626;16247;.65935;Pseudomonadota
GCF_001553565.1;3089759;5241;.71685;Actinomycetota
GCF_001648215.1;5636171;10834;.56459;Pseudomonadota
GCF_001648195.1;5093827;9384;.59540;Pseudomonadota
GCF_001644605.1;5075257;9125;.48325;Bacillota
GCF_001611975.1;2498472;4623;.54760;Pseudomonadota
GCF_001628775.1;4903532;9212;.65228;Pseudomonadota
GCF_001644685.1;5191501;9353;.55515;Pseudomonadota
GCF_001521715.1;4866299;9610;.54781;Pseudomonadota
GCF_001593665.2;4960791;8943;.67968;Pseudomonadota
GCF_001629735.1;4751462;9256;.36851;Bacillota
GCF_001617565.1;5486025;10771;.50247;Pseudomonadota
GCF_001521855.1;3339912;6340;.48735;Cyanobacteriota
GCF_001577265.1;4370104;8498;.65158;Pseudomonadota
GCF_001640865.1;5376745;8681;.41072;Bacteroidota
GCF_001646605.1;4654668;8327;.28319;Bacillota
GCF_001650235.3;2986882;5999;.60608;Pseudomonadota
GCF_001629755.1;4930321;9266;.50692;Pseudomonadota
GCF_001594225.2;6476688;11724;.59731;Pseudomonadota
GCF_001577465.1;6967293;12827;.59245;Pseudomonadota
GCF_001650295.1;5904100;11781;.49893;Pseudomonadota
GCF_001553645.1;2222372;4255;.29424;Fusobacteriota
GCF_001629775.1;4930269;9266;.50692;Pseudomonadota
GCF_001577285.1;4269515;8071;.38287;Pseudomonadota
GCF_001577755.1;4195535;7089;.48599;Bacteroidota
GCF_001577305.1;4548358;8432;.70507;Actinomycetota
GCF_001644705.1;4981331;8583;.55550;Pseudomonadota
GCF_001650215.1;11281554;19366;.70399;Actinomycetota
GCF_001522585.2;7168444;12949;.66444;Pseudomonadota
GCF_001618345.2;5103923;9871;.50129;Pseudomonadota
GCF_001594325.2;6701503;12497;.65432;Pseudomonadota
GCF_001553625.1;2818167;5353;.58198;Thermodesulfobacteriota
GCF_001596055.1;4305553;8830;.45352;Bacillota
GCF_001618365.1;5277453;10290;.50151;Pseudomonadota
GCF_001606275.1;5230677;10432;.63346;Actinomycetota
GCF_001606315.1;5253364;10300;.63424;Actinomycetota
GCF_001594245.1;2155706;4221;.43842;Pseudomonadota
GCF_001577505.1;5069389;9831;.51547;Pseudomonadota
GCF_001573125.1;3957254;7530;.38601;Pseudomonadota
GCF_001554055.1;1160246;2119;.23654;Mycoplasmatota
GCF_001554015.1;2488799;4949;.55914;Bacillota
GCF_001641185.1;3370734;5761;.30587;Bacteroidota
GCF_001651805.1;5256504;9253;.58065;Pseudomonadota
GCF_001632825.1;4780885;8182;.43052;Pseudomonadota
GCF_001630725.2;6739904;12151;.61128;Pseudomonadota
GCF_001618305.1;2828385;5550;.32449;Bacillota
GCF_001652385.2;4992053;9682;.51469;Pseudomonadota
GCF_001553935.1;3080954;5071;.67613;Actinomycetota
GCF_001553955.1;2682254;4775;.43003;Pseudomonadota
GCF_001606335.1;5210584;10152;.63466;Actinomycetota
GCF_001553605.1;3745552;6495;.60148;Thermodesulfobacteriota
GCF_001640885.1;2883697;5727;.32438;Bacillota
GCF_001596075.2;5582788;10863;.57021;Pseudomonadota
GCF_001577325.1;5262013;10265;.50099;Pseudomonadota
GCF_001578105.1;5098959;9463;.61517;Pseudomonadota
GCF_001648175.1;4442271;8049;.63520;Pseudomonadota
GCF_001618465.2;3980363;7201;.35323;Bacteroidota
GCF_001618325.1;5204346;10051;.50179;Pseudomonadota
GCF_001644665.1;2087626;3943;.38456;Thermotogota
GCF_001618685.1;3517857;7002;.51553;Bacillota
GCF_001606195.1;4886371;9456;.63357;Actinomycetota
GCF_001577795.1;4219165;7687;.28460;Bacillota
GCF_001576595.1;4724901;9097;.67892;Pseudomonadota
GCF_001554075.1;1175569;2157;.23663;Mycoplasmatota
GCF_001578145.1;4224767;8134;.38411;Pseudomonadota
GCF_001641025.1;3153208;6367;.32409;Bacillota
GCF_001641975.2;4098102;7424;.55964;Pseudomonadota
GCF_001523915.2;7218647;13132;.65523;Pseudomonadota
GCF_001610615.1;5283132;10610;.63355;Actinomycetota
GCF_001618545.2;3980363;7197;.35323;Bacteroidota
GCF_001594265.1;2397507;4730;.43681;Pseudomonadota
GCF_001578125.1;4914013;10169;.50100;Pseudomonadota
GCF_001632805.1;5092690;9816;.63131;Actinomycetota
GCF_001522105.2;7411074;13148;.66101;Pseudomonadota
GCF_001606215.1;5307901;10636;.63347;Actinomycetota
GCF_001554155.1;1105428;2049;.23633;Mycoplasmatota
GCF_001610675.1;5397591;10804;.63171;Actinomycetota
GCF_001632775.1;4502202;7320;.69478;Pseudomonadota
GCF_001524445.2;7520401;13291;.66226;Pseudomonadota
GCF_001577365.1;4826451;9365;.67582;Actinomycetota
GCF_001640925.1;2972294;5890;.32490;Bacillota
GCF_001554095.1;1163986;2230;.23669;Mycoplasmatota
GCF_001632865.1;8239600;14373;.71433;Actinomycetota
GCF_001553915.1;1791800;3329;.30271;Bacillota
GCF_001618505.2;3901622;7048;.35305;Bacteroidota
GCF_001632765.1;4815187;8138;.43044;Pseudomonadota
GCF_001634265.1;3867224;7553;.41982;Bacillota
GCF_001596095.1;3303394;6210;.43929;Bacillota
GCF_001618665.1;6187686;12691;.34659;Bacillota
GCF_001641305.1;2997057;5332;.36467;Bacillota
GCF_001633145.1;4248951;8061;.66022;Pseudomonadota
GCF_001641005.1;3396615;6340;.68623;Actinomycetota
GCF_001618825.1;7030424;13499;.61690;Pseudomonadota
GCF_001596755.1;4056839;7940;.45894;Bacillota
GCF_001524645.2;7340123;13114;.65669;Pseudomonadota
GCF_001558175.1;826705;1532;.39512;Mycoplasmatota
GCF_001652505.2;4673824;8686;.53600;Pseudomonadota
GCF_001596155.1;5519396;9675;.60176;Bacteroidota
GCF_001610635.1;5000975;9753;.63366;Actinomycetota
GCF_001618905.1;2262024;4441;.38178;Bacillota
GCF_001534645.1;3363120;5778;.30422;Bacteroidota
GCF_001652465.1;3208240;6186;.69099;Actinomycetota
GCF_001644725.1;5051946;9718;.50237;Pseudomonadota
GCF_001524625.2;7169689;12588;.66490;Pseudomonadota
GCF_001523745.2;6673301;11808;.65436;Pseudomonadota
GCF_001557535.2;9168539;16624;.58504;Pseudomonadota
GCF_001641285.1;4280012;7713;.67140;Pseudomonadota
GCF_001610815.1;5345675;9442;.63922;Pseudomonadota
GCF_001594205.1;2697971;5237;.32502;Bacillota
GCF_001606235.1;4930165;9559;.63461;Actinomycetota
GCF_001532025.2;7000221;12241;.66662;Pseudomonadota
GCF_001578515.1;4861830;8365;.44119;Pseudomonadota
GCF_001652685.1;3487761;6168;.37898;Pseudomonadota
GCF_001618925.1;6913084;12892;.65291;Pseudomonadota
GCF_001606295.1;5137650;9993;.63342;Actinomycetota
GCF_001610755.1;5496447;10689;.49873;Pseudomonadota
GCF_001553685.1;2205129;4170;.39164;Bacillota
GCF_001634305.1;3917420;7695;.41993;Bacillota
GCF_001578165.1;3908343;7907;.40812;Bacillota
GCF_001618885.1;2692922;5207;.34276;Bacillota
GCF_001579765.1;3615872;6693;.27837;Bacillota
GCF_001577385.1;7260136;12597;.72434;Actinomycetota
GCF_001578185.1;5590741;10707;.39269;Bacillota
GCF_001606255.1;5127784;10182;.63350;Actinomycetota
GCF_001529935.1;5761962;11025;.56437;Pseudomonadota
GCF_001634365.1;8682078;15619;.60106;Pseudomonadota
GCF_001635875.1;3146888;6119;.37329;Bacillota
GCF_001618845.1;6966461;13175;.61702;Pseudomonadota
GCF_001640985.1;4325839;8165;.38932;Pseudomonadota
GCF_001597285.1;4461384;8352;.64690;Pseudomonadota
GCF_001652665.1;3479131;6150;.37868;Pseudomonadota
GCF_001610855.1;9158492;15355;.63431;Planctomycetota
GCF_001534765.1;3001584;6001;.36220;Bacillota
GCF_001634285.1;3197749;6678;.43077;Bacillota
GCF_001610655.1;4859799;9444;.63436;Actinomycetota
GCF_001610875.1;6615813;10290;.53577;Planctomycetota
GCF_001558295.2;5050697;10367;.50372;Pseudomonadota
GCF_001522135.2;7223977;12763;.66238;Pseudomonadota
GCF_001640965.1;5890848;12088;.34739;Bacillota
GCF_001633165.1;4402280;8299;.66051;Pseudomonadota
GCF_001651925.2;5812586;11602;.49883;Pseudomonadota
GCF_001578205.1;3927301;8002;.40917;Bacillota
GCF_001620135.2;5016650;9811;.51523;Pseudomonadota
GCF_001554115.1;1123243;2108;.23662;Mycoplasmatota
GCF_001610775.1;1486262;3156;.46336;Chloroflexota
GCF_001653295.1;2364576;4235;.51534;Actinomycetota
GCF_001610835.1;8548308;12899;.64749;Planctomycetota
GCF_001596775.2;2989150;5945;.37528;Bacillota
GCF_001653375.1;1638049;3162;.38345;Campylobacterota
GCF_001530015.1;5518727;10547;.56490;Pseudomonadota
GCF_001558375.2;2611409;5128;.32808;Bacillota
GCF_001652645.1;3478594;6152;.37865;Pseudomonadota
GCF_001620005.1;5383410;10086;.63866;Actinomycetota
GCF_001650275.1;5822069;11523;.49802;Pseudomonadota
GCF_001536925.1;3911042;7585;.46116;Bacillota
GCF_001640905.1;3017126;6027;.32517;Bacillota
GCF_001536305.1;2076369;4163;.36397;Bacillota
GCF_001632845.1;3594456;6647;.62176;Pseudomonadota
GCF_001635955.1;6174213;12244;.34507;Bacillota
GCF_001558275.2;2683267;5308;.32795;Bacillota
GCF_001595725.1;6470387;12877;.34405;Bacillota
GCF_001610915.1;5024116;8639;.64008;Pseudomonadota
GCF_001597645.2;4469927;8314;.64798;Actinomycetota
GCF_001610935.1;2172978;4299;.40579;Bacillota
GCF_001653415.1;1680648;3160;.38463;Campylobacterota
GCF_001522635.2;7449500;13227;.65645;Pseudomonadota
GCF_001620205.2;5042798;9865;.51478;Pseudomonadota
GCF_001610795.1;5338555;9443;.63884;Pseudomonadota
GCF_001620155.1;4864759;9335;.51566;Pseudomonadota
GCF_001598115.1;10994474;18843;.69993;Actinomycetota
GCF_001558355.2;5013317;9674;.51594;Pseudomonadota
GCF_001558215.1;2009247;3910;.36439;Bacillota
GCF_001579785.1;4121699;7843;.27593;Bacillota
GCF_001620115.1;4925406;9495;.51586;Pseudomonadota
GCF_001653395.1;1634592;3134;.38191;Campylobacterota
GCF_001602115.1;3753532;6916;.67845;Actinomycetota
GCF_001553895.1;4185718;8379;.45226;Bacillota
GCF_001653335.1;4431416;8353;.71363;Actinomycetota
GCF_001620285.1;1883811;3805;.38081;Bacillota
GCF_001602215.1;1125667;1786;.28641;Pseudomonadota
GCF_001534725.1;3466332;7231;.39178;Pseudomonadota
GCF_001635935.1;1730762;3317;.38034;Bacillota
GCF_001597265.1;4227676;8549;.42700;Bacillota
GCF_001558255.2;4048420;7340;.48898;Pseudomonadota
GCF_001579865.1;2400396;4353;.51453;Actinomycetota
GCF_001653455.1;1589939;3042;.38243;Campylobacterota
GCF_001620305.1;5570888;10353;.63766;Actinomycetota
GCF_001598635.1;2838472;5469;.37122;Bacillota
GCF_001610895.1;6869469;10682;.68420;Planctomycetota
GCF_001598075.1;4897787;9636;.36719;Bacillota
GCF_001635895.1;1809210;3520;.38075;Bacillota
GCF_001620225.1;4735420;9053;.51594;Pseudomonadota
GCF_001579845.1;8296313;15563;.62742;Pseudomonadota
GCF_001652485.1;5055216;9450;.53059;Pseudomonadota
GCF_001558415.2;4888080;9034;.49309;Pseudomonadota
GCF_001535315.2;5005767;9607;.51499;Pseudomonadota
GCF_001610735.1;3832897;7019;.37859;Pseudomonadota
GCF_001635915.1;6189304;12245;.34514;Bacillota
GCF_001534665.1;847184;1355;.24564;Pseudomonadota
GCF_001651945.2;5750908;11472;.49861;Pseudomonadota
GCF_001610995.1;6027569;11691;.63871;Pseudomonadota
GCF_001558495.2;5216868;9552;.44770;Pseudomonadota
GCF_001653315.1;2366798;4261;.51539;Actinomycetota
GCF_001535545.1;2041300;4643;.67686;Deinococcota
GCF_001558735.2;4868967;9191;.54382;Pseudomonadota
GCF_001596175.2;3980363;7201;.35323;Bacteroidota
GCF_001579805.1;6945364;12867;.59569;Pseudomonadota
GCF_001580175.1;4952901;10189;.50148;Pseudomonadota
GCF_001620335.1;5760097;9947;.42296;Pseudomonadota
GCF_001611035.1;2228777;4290;.37851;Bacillota
GCF_001602095.1;1852811;3565;.39393;Campylobacterota
GCF_001542775.1;3735848;6877;.67850;Actinomycetota
GCF_001542835.1;6879284;12677;.65329;Pseudomonadota
GCF_001605015.1;6976863;13436;.62355;Pseudomonadota
GCF_001653355.1;4890154;9143;.68442;Actinomycetota
GCF_001605055.1;4158879;7964;.66868;Pseudomonadota
GCF_001602135.1;6923254;12393;.61963;Pseudomonadota
GCF_001634325.1;5016997;9253;.57715;Pseudomonadota
GCF_001653775.1;5135775;9357;.46168;Pseudomonadota
GCF_001611115.1;2309615;4453;.37820;Bacillota
GCF_001605035.1;4158780;7964;.66869;Pseudomonadota
GCF_001579885.2;2397703;4335;.51450;Actinomycetota
GCF_001618865.1;7573818;12504;.66391;Acidobacteriota
GCF_001521895.1;5604378;10840;.56485;Pseudomonadota
GCF_001605095.1;4155590;7902;.66872;Pseudomonadota
GCF_001579925.1;2401855;4345;.51454;Actinomycetota
GCF_001653935.1;6062610;11272;.62850;Pseudomonadota
GCF_001653475.1;1550594;2978;.38301;Campylobacterota
GCF_001620025.1;4304834;7983;.69147;Actinomycetota
GCF_001611015.1;9436494;16758;.61554;Pseudomonadota
GCF_001652565.1;7446186;14293;.64024;Pseudomonadota
GCF_001653435.1;1529447;2936;.38470;Campylobacterota
GCF_001580385.1;4426354;8200;.64834;Actinomycetota
GCF_001605135.1;4162439;7904;.66869;Pseudomonadota
GCF_001611055.1;5507717;10850;.56321;Pseudomonadota
GCF_001598095.1;6571591;13516;.34716;Bacillota
GCF_001653795.1;6161157;10857;.67482;Pseudomonadota
GCF_001558935.2;5147588;9788;.52465;Pseudomonadota
GCF_001598035.1;2209377;4117;.38764;Bacillota
GCF_001579945.1;3510587;6284;.60900;Pseudomonadota
GCF_001580475.1;3302172;5864;.31312;Bacteroidota
GCF_001542625.1;10899233;19646;.69882;Actinomycetota
GCF_001581895.1;2989121;5669;.44378;Bacillota
GCF_001558755.2;6973046;12657;.67422;Pseudomonadota
GCF_001611135.1;2540842;4785;.38117;Bacillota
GCF_001623585.1;4843286;9323;.51516;Pseudomonadota
GCF_001611325.1;2734117;5314;.32426;Bacillota
GCF_001558975.1;3583300;6861;.69526;Actinomycetota
GCF_001605075.1;4156647;7900;.66871;Pseudomonadota
GCF_001605195.1;4154641;7960;.66872;Pseudomonadota
GCF_001543205.1;2038506;3749;.38894;Bacillota
GCF_001611095.1;5422403;10721;.56545;Pseudomonadota
GCF_001583825.1;2011401;4066;.37294;Bacillota
GCF_001578435.2;2344078;4409;.39821;Pseudomonadota
GCF_001558475.2;4494182;8366;.45810;Pseudomonadota
GCF_001558875.2;3869245;7146;.41803;Bacillota
GCF_001558775.1;2603977;4938;.33383;Bacillota
GCF_001605115.1;4157822;7960;.66869;Pseudomonadota
GCF_001558795.2;2874666;5714;.32415;Bacillota
GCF_001623565.1;2351827;4589;.40362;Bacillota
GCF_001605175.1;4157694;7954;.66870;Pseudomonadota
GCF_001604995.1;4247635;8825;.43013;Bacillota
GCF_001558855.2;4358923;8011;.40742;Pseudomonadota
GCF_001581875.1;4902180;9644;.36693;Bacillota
GCF_001558435.2;6114417;11171;.44348;Pseudomonadota
GCF_001623545.2;4896848;9501;.51528;Pseudomonadota
GCF_001611275.1;3973711;7344;.61461;Thermodesulfobacteriota
GCF_001558515.2;5041033;9268;.46285;Pseudomonadota
GCF_001543105.1;1655357;3186;.38702;Bacillota
GCF_001542795.2;6428121;11692;.65596;Pseudomonadota
GCF_001543285.1;2227376;4160;.38889;Bacillota
GCF_001653755.1;3335119;5872;.37700;Bacteroidota
GCF_001580455.1;4978088;9319;.66795;Pseudomonadota
GCF_001579965.1;5261019;10924;.49793;Pseudomonadota
GCF_001543225.1;5572240;11571;.34807;Bacillota
GCF_001605215.1;4123919;7854;.66890;Pseudomonadota
GCF_001580515.1;3077791;6176;.32256;Bacillota
GCF_001654475.1;5572598;11575;.34806;Bacillota
GCF_001543055.1;4918586;9002;.52962;Pseudomonadota
GCF_001605155.1;4158751;7966;.66869;Pseudomonadota
GCF_001580495.1;2850609;5613;.32458;Bacillota
GCF_001610975.1;4033209;7755;.63767;Pseudomonadota
GCF_001559035.2;1461453;2537;.37768;Pseudomonadota
GCF_001611365.1;2801719;5500;.32387;Bacillota
GCF_001543085.1;2218433;4187;.39688;Bacillota
GCF_001543265.1;5165582;9307;.57909;Pseudomonadota
GCF_001654435.1;7775757;14044;.65711;Pseudomonadota
GCF_001620265.1;5049957;10069;.65711;Pseudomonadota
GCF_001655295.1;6256061;11274;.60583;Pseudomonadota
GCF_001558815.2;2646553;4988;.33529;Bacillota
GCF_001558895.2;3956931;7515;.50360;Pseudomonadota
GCF_001558915.1;6647808;12169;.66722;Pseudomonadota
GCF_001605235.1;4157724;7902;.66870;Pseudomonadota
GCF_001543175.1;1998941;3629;.42069;Bacillota
GCF_001651965.2;5847715;11670;.49821;Pseudomonadota
GCF_001653955.1;1560028;2954;.31044;Pseudomonadota
GCF_001654515.1;6066116;10896;.59850;Pseudomonadota
GCF_001543245.1;1854293;3455;.42222;Bacillota
GCF_001579825.2;2400062;4341;.51454;Actinomycetota
GCF_001535565.1;1902183;3690;.37813;Bacillota
GCF_001541905.1;4106985;8409;.43311;Bacillota
GCF_001623605.1;4590712;8689;.54135;Pseudomonadota
GCF_001543145.1;2059273;3698;.46974;Bacillota
GCF_001611675.1;4889929;8265;.50387;Bacteroidota
GCF_001654455.1;5698081;9307;.43934;Bacteroidota
GCF_001584165.1;4783037;8910;.56078;Pseudomonadota
GCF_001584145.1;5669726;10134;.58261;Pseudomonadota
GCF_001605275.1;4185450;7970;.66887;Pseudomonadota
GCF_001611075.1;2434753;4664;.37952;Bacillota
GCF_001655375.1;1063641;1918;.40761;Chlamydiota
GCF_001611775.1;2306010;4477;.39534;Pseudomonadota
GCF_001584185.1;5801651;10428;.58012;Pseudomonadota
GCF_001559115.2;2680651;5086;.35506;Bacillota
GCF_001611385.1;2801788;5500;.32388;Bacillota
GCF_001602155.1;1899947;3717;.36052;Bacillota
GCF_001543345.1;2654807;5163;.34404;Bacillota
GCF_001543995.1;4207194;8168;.38499;Pseudomonadota
GCF_001543325.1;3004066;5320;.29402;Bacteroidota
GCF_001655415.1;1063637;1920;.40760;Chlamydiota
GCF_001611405.1;2781212;5464;.32453;Bacillota
GCF_001605255.1;4158774;7954;.66870;Pseudomonadota
GCF_001655455.1;1063338;1920;.40763;Chlamydiota
GCF_001559075.2;4966028;9233;.53069;Pseudomonadota
GCF_001655245.1;6313701;11903;.67739;Actinomycetota
GCF_001559055.1;5405971;10232;.67236;Pseudomonadota
GCF_001605295.1;4154266;7886;.66869;Pseudomonadota
GCF_001654495.1;7565937;12929;.72247;Actinomycetota
GCF_001544015.1;3864749;7120;.68870;Bacillota
GCF_001655495.1;1069625;1926;.40757;Chlamydiota
GCF_001611425.1;2781165;5456;.32452;Bacillota
GCF_001540845.1;5100204;9942;.51523;Pseudomonadota
GCF_001558995.2;5644276;11188;.49822;Pseudomonadota
GCF_001611345.1;2712368;5268;.32458;Bacillota
GCF_001605365.1;4158159;7900;.66865;Pseudomonadota
GCF_001583415.1;5416516;10398;.68582;Actinomycetota
GCF_001655535.1;1068730;1926;.40762;Chlamydiota
GCF_001543305.1;1541146;2766;.34966;Pseudomonadota
GCF_001584225.1;5655723;10192;.58266;Pseudomonadota
GCF_001605345.1;4160924;7906;.66867;Pseudomonadota
GCF_001544635.1;4717871;9093;.50152;Pseudomonadota
GCF_001559175.2;1862640;3693;.38065;Bacillota
GCF_001559135.2;5350800;9978;.54648;Pseudomonadota
